votes,unemployment,med_hhinc,per_capita_inc,poverty_all_ages_pct,deep_pov_all,deep_pov_children,population,area_in_square_miles,tot_male,tot_female,voter_turnout,democrat,county,state,education,religion,age_old,age_young,age_adult,ethnic_male,ethnic_female
1765,0.035,35607.0,-0.11131289371167326,0.251,0.06073194857,0.10162254479999999,-0.2952399385884316,-0.07787515342511836,1.3638393151678714,-1.3598061618682258,0.307652083,0,Haskell County,TX,Some College,CATHOLIC,0.259543315,0.28046017,0.358549763,BLACK ,BLACK 
4743,0.044000000000000004,47381.0,-0.7334907620990185,0.157,0.06626558932,0.09817538126,-0.24076409327630066,-0.14832417568767856,0.7454058442269084,-0.7395591060552933,0.204863511,0,Seward County,KS,High School,OTHER MISC,0.13808742200000002,0.43806150600000004,0.38903766500000003,BLACK ,BLACK 
5419,0.07400000000000001,29652.0,-0.9321178471604055,0.268,0.08547751119000001,0.1256800871,-0.2655119014996677,-0.10678126705614768,-0.674382265725361,0.6843925984606593,0.361338934,0,Choctaw County,OK,LT High School,NON-CATHOLIC CHRISTIAN,0.23851436999999998,0.31279589199999996,0.343935453,NATIVE AMERICAN ,NATIVE AMERICAN 
37336,0.044000000000000004,44358.0,-0.44194897705304637,0.19699999999999998,0.09442217011000001,0.09494743980999999,-0.049208965832647375,-0.1998297569637461,-0.7306241694108848,0.7407994341404677,0.425122973,0,Madison County,KY,Some College,MAINLINE CHRISTIAN,0.17561258899999999,0.38634086399999995,0.370616232,BLACK ,BLACK 
13045,0.077,36333.0,-0.48139389685782313,0.243,0.09117047663,0.11068201130000001,-0.10751182473088826,0.03158628473173651,-0.08144967144007842,0.08972120180839652,0.201963122,1,Lake County,CA,GTE Bachelor's,OTHER,0.268334597,0.277546409,0.340449909,MULTI ,NATIVE AMERICAN 
14216,0.051,37715.0,-1.1307449322217924,0.245,0.09099893268,0.14754926729999998,-0.23493412683669243,-0.13295058358849435,0.44223422620348407,-0.43549842318351595,0.510925819,1,Jasper County,SC,LT High School,CATHOLIC,0.209675101,0.30879816,0.3909215060000001,BLACK ,BLACK 
10175,0.053,40862.0,-0.09693741182726573,0.18600000000000003,0.07084270885999999,0.1087809294,-0.22428365663962185,-0.05822401013543583,-0.4560902518776439,0.4654604331454186,0.36476071,0,Palo Pinto County,TX,LT High School,MAINLINE CHRISTIAN,0.227926152,0.324932784,0.350851407,BLACK ,BLACK 
4639,0.10400000000000001,33015.0,-1.6161804119525782,0.282,0.1254100963,0.20623080300000002,-0.28068259225128384,-0.1152815290372662,0.12126780581217472,-0.11359075385957068,0.465342562,1,Kemper County,MS,LT High School,NON-CATHOLIC CHRISTIAN,0.219781323,0.332631157,0.358110142,WHITE ,WHITE 
5893,0.064,37603.0,-0.1349798455945393,0.233,0.06596381251,0.1548132184,-0.2682975073820449,-0.16571641679190255,-0.23167226506936806,0.24038433016944577,0.421862696,0,McIntosh County,GA,LT High School,MAINLINE CHRISTIAN,0.281122486,0.253131936,0.341756748,BLACK ,BLACK 
2651,0.068,44562.0,0.11115645398726763,0.128,0.04126048515,0.05289052891,-0.2999550237746572,-0.1856600422142687,0.5493673528333233,-0.5429457226821793,0.593862007,0,Florence County,WI,GTE Bachelor's,NON-CATHOLIC CHRISTIAN,0.32683691700000006,0.204301075,0.331989247,MULTI ,NATIVE AMERICAN 
3197,0.027999999999999997,51423.0,0.2074020583109229,0.091,0.029315960909999998,0.055635838150000005,-0.29344143387308946,-0.21128617764306004,0.18853390630699074,-0.18105411531775198,0.519499513,0,Osceola County,IA,GTE Bachelor's,CATHOLIC,0.27120572,0.298342541,0.336041598,MULTI ,NATIVE AMERICAN 
11972,0.042,43211.0,-0.5736073538236568,0.171,0.06363313189,0.06904200749,-0.2057427661105884,-0.08084698080899326,1.3341027198729007,-1.3299823626266603,0.355326032,0,Fannin County,TX,LT High School,MAINLINE CHRISTIAN,0.230047785,0.289140177,0.379485353,BLACK ,BLACK 
7360,0.057,49012.0,-0.3104659110371239,0.142,0.04760543245,0.05831265509,-0.24209620067647414,-0.0728951228266566,1.5427085455930565,-1.5391999346178469,0.317104696,0,Gray County,TX,LT High School,CATHOLIC,0.19474364600000002,0.33976734199999997,0.39655321,BLACK ,BLACK 
159473,0.055,58833.0,1.4464984724449765,0.142,0.059415803260000004,0.09298019333999999,0.7554701554304278,-0.10335243633995458,-0.5599988163987669,0.5696737143572442,0.451651,0,Madison County,AL,High School,MAINLINE CHRISTIAN,0.19837774700000002,0.31723729700000003,0.40954263599999996,BLACK ,BLACK 
1853,0.038,59773.0,0.18759194303119056,0.09699999999999999,0.08185997171,0.1277683135,-0.29579897646620223,-0.12560980434765745,-0.2111525664537787,0.21980445658478762,0.319152601,0,Stevens County,KS,LT High School,MAINLINE CHRISTIAN,0.18790906,0.405098174,0.358766793,MULTI ,NATIVE AMERICAN 
77114,0.055999999999999994,42588.0,-0.5292537328876189,0.2,0.08438698074999999,0.1327845205,0.23597063087787587,0.06569179056074032,-0.13801256000533352,0.14644996367099677,0.446287401,1,Muskegon County,MI,GTE Bachelor's,MAINLINE CHRISTIAN,0.217599398,0.32191099100000004,0.37998148,BLACK ,BLACK 
30844,0.057,33398.0,-0.9843604520573986,0.23399999999999999,0.09948653062,0.1409146259,-0.09257752713901514,-0.11791909112664552,-0.2783807102157732,0.2872297500002608,0.450264226,0,Wilkes County,NC,LT High School,MAINLINE CHRISTIAN,0.245963621,0.282181542,0.364427316,BLACK ,BLACK 
5147,0.064,34340.0,-0.8639219635868137,0.201,0.061626686050000004,0.04420317953,-0.2730030090617944,-0.039622668786278535,-0.6600175604974499,0.6699857680676079,0.413247692,0,Red River County,TX,LT High School,MAINLINE CHRISTIAN,0.267041348,0.281413088,0.340987554,BLACK ,BLACK 
945,0.03,54458.0,-0.11902656691794071,0.156,0.08797127468999999,0.1228915663,-0.3075291883929098,0.07650840657480877,0.5612516013676042,-0.5548648223271629,0.456742388,0,Oldham County,TX,High School,CATHOLIC,0.198646689,0.29192846799999994,0.37554374,BLACK ,BLACK 
39809,0.06,39757.0,-0.6612627311676051,0.215,0.09064727333,0.1458286737,0.01014807877796102,0.04163513514751038,0.14837396792936322,-0.1407764060559071,0.403611404,0,Ashtabula County,OH,LT High School,MAINLINE CHRISTIAN,0.236333036,0.29889893700000003,0.372445049,BLACK ,BLACK 
9469,0.131,29839.0,-0.6721319979582547,0.281,0.10768225660000001,0.193895554,-0.22834706338547484,-0.20486723940969928,-0.3290979911288053,0.3380957616947482,0.374387158,0,Mingo County,WV,Some College,PENTECOSTAL / CHARISMATIC,0.227660921,0.292978016,0.387632452,BLACK ,BLACK 
35216,0.037000000000000005,51498.0,0.44810372449740504,0.127,0.07141783191000001,0.1096605744,-0.07519304639142724,-0.17622227053999462,-0.41306347441671054,0.4223074776615351,0.46598653,0,Hancock County,OH,GTE Bachelor's,MAINLINE CHRISTIAN,0.217458616,0.319426251,0.381432522,BLACK ,BLACK 
10042,0.057999999999999996,41651.0,-0.4708752515765493,0.204,0.08246660983,0.09617818273999999,-0.24934133157238178,-0.19656022455196107,1.7453274978182478,-1.742413076329535,0.509849716,0,East Feliciana Parish,LA,LT High School,MAINLINE CHRISTIAN,0.23233143900000003,0.277822908,0.400741268,BLACK ,BLACK 
12346,0.079,46200.0,-0.5397723781688927,0.20199999999999999,0.08527074750000001,0.1449163449,-0.1836272276659814,-0.08882234181984913,-0.30910693366848646,0.318046079530092,0.298342274,1,Jim Wells County,TX,Some College,NON-CATHOLIC CHRISTIAN,0.183437243,0.387801459,0.36271808899999997,NATIVE AMERICAN ,NATIVE AMERICAN 
16559,0.066,38057.0,-0.4568503912015176,0.185,0.0655810841,0.08315599935,-0.2091257438966405,0.5351334478608334,-0.34862223944808735,0.35767726577887904,0.523604743,0,Washington County,ME,GTE Bachelor's,MAINLINE CHRISTIAN,0.278418974,0.262703557,0.34011067100000003,NATIVE AMERICAN ,NATIVE AMERICAN 
2115,0.024,53721.0,1.632503183168835,0.09699999999999999,0.02776400595,0.01822600243,-0.300862262387725,-0.015035889507559443,0.6560744252920914,-0.64996571858613,0.512727273,0,LaMoure County,ND,GTE Bachelor's,CATHOLIC,0.303272727,0.279272727,0.302787879,MULTI ,NATIVE AMERICAN 
2240323,0.067,55686.0,0.689156012193263,0.187,0.07618420968,0.103715488,31.05147056099634,0.9250983084993716,-0.34930234647179975,0.35835936724802336,0.220281089,1,Los Angeles County,CA,LT High School,OTHER,0.178253093,0.326613238,0.43259721500000003,ASIAN ,BLACK 
12939,0.049,38221.0,-0.3732271612153909,0.22699999999999998,0.11571953139999999,0.17313475579999998,-0.22225514776885408,0.11627553082933176,-0.2780488483174816,0.2868969149015416,0.439250433,0,Lake County,MT,GTE Bachelor's,MAINLINE CHRISTIAN,0.25291102299999996,0.327630105,0.32284346700000005,NATIVE AMERICAN ,NATIVE AMERICAN 
4847,0.07,32456.0,-0.8546304935883552,0.258,0.05479779852,0.07097591888,-0.2695944752584728,-0.21955402078659955,-2.213969812989668,2.2284950577017346,0.366115266,0,Summers County,WV,LT High School,NON-CATHOLIC CHRISTIAN,0.271848327,0.23249490099999998,0.380844473,BLACK ,BLACK 
8178,0.033,45078.0,-1.071840518646659,0.156,0.04778216952,0.06531986532,-0.24076409327630066,0.35824182088233164,0.33263490486286224,-0.32557769674355946,0.347911172,0,Cassia County,ID,LT High School,CATHOLIC,0.180294392,0.41197992,0.337403217,NATIVE AMERICAN ,NATIVE AMERICAN 
13632,0.062,37065.0,-1.0464204592169142,0.259,0.1066611729,0.1410073652,-0.18631699848359792,-0.08266715979542633,1.6166763337736612,-1.613384636772164,0.345384986,0,Okeechobee County,FL,Some College,CATHOLIC,0.215789607,0.308165902,0.38389622300000004,BLACK ,BLACK 
45048,0.046,66671.0,1.801853372197343,0.131,0.06584506317,0.09286328461,-0.009958117808830285,-0.12187282281310124,-0.9932799764784104,1.0042254915592648,0.435393611,0,Madison County,MS,High School,MAINLINE CHRISTIAN,0.18567631599999995,0.34186439799999996,0.404774562,BLACK ,BLACK 
106363,0.049,58539.0,0.4265405016707937,0.109,0.054195505539999994,0.06928749974,0.29563434769571845,-0.14752507271802504,-0.38933239248668267,0.39850680323173804,0.521471611,0,Clay County,FL,GTE Bachelor's,NON-CATHOLIC CHRISTIAN,0.198556629,0.317041483,0.39718189700000006,BLACK ,BLACK 
5791,0.057,51285.0,0.05838791682621073,0.115,0.06341217916,0.1086683417,-0.26858181807416825,-0.21022854135969504,0.3794824946077199,-0.3725626692208259,0.413406625,0,Newton County,IN,LT High School,OTHER CHRISTIAN,0.247501428,0.290548258,0.368646487,MULTI ,BLACK 
2049,0.040999999999999995,38012.0,-1.2047260707000849,0.281,0.1052631579,0.2176870748,-0.2920869649578051,0.07462555284565778,3.7713637037545964,-3.7743907275236106,0.268510025,1,La Salle County,TX,GTE Bachelor's,NON-CATHOLIC CHRISTIAN,0.150963177,0.387367319,0.396933561,BLACK ,BLACK 
857,0.035,45353.0,-0.34167122537156946,0.114,0.021207177810000002,0.056399132319999996,-0.30804350324045887,-0.10936137729803558,-0.29843662359175144,0.3073444782735557,0.465002713,0,Comanche County,KS,GTE Bachelor's,OTHER CHRISTIAN,0.282691264,0.308193163,0.295713511,MULTI ,NATIVE AMERICAN 
34250,0.066,41814.0,-0.5597578042033129,0.21100000000000002,0.09427430382,0.1249834152,-0.006399442404050253,-0.18018905946451658,-0.7707133846014325,0.7810062128161973,0.354907569,0,Floyd County,GA,LT High School,CATHOLIC,0.20517284300000002,0.337333168,0.377404045,BLACK ,BLACK 
12087,0.078,37501.0,-0.8420081192508266,0.196,0.09012367808,0.1613111578,-0.22156832980473584,-0.1808262526821488,-1.19725323034675,1.2087969064665551,0.435144184,0,Union County,SC,LT High School,MAINLINE CHRISTIAN,0.24286280000000002,0.291824171,0.36555423699999995,BLACK ,BLACK 
1657,0.037000000000000005,48024.0,0.7675199195387528,0.138,0.05727119595999999,0.04694835681,-0.30229339935481786,-0.0629272272868934,0.17437320159319647,-0.16685188367979592,0.452855972,0,Clark County,SD,GTE Bachelor's,CATHOLIC,0.265646351,0.335337524,0.31456682199999997,BLACK ,BLACK 
4219,0.078,36544.0,-0.4841988689328295,0.205,0.05317521041,0.08540925267,-0.28815133829829975,-0.16757837894014754,-0.5384983356654329,0.5481101824657337,0.544879246,0,Franklin County,MS,GTE Bachelor's,MAINLINE CHRISTIAN,0.245641224,0.313186105,0.350380989,BLACK ,BLACK 
7348,0.027999999999999997,55968.0,1.079397752128521,0.10300000000000001,0.04430197378,0.061855670099999996,-0.2680898647417301,-0.16589399522960332,-0.042635143532743044,0.05079284849552775,0.525457666,0,O'Brien County,IA,GTE Bachelor's,CATHOLIC,0.272168193,0.310426202,0.332236843,BLACK ,BLACK 
2974,0.027000000000000003,47987.0,-0.36340975895286864,0.152,0.03487757618,0.05423987777,-0.29149917656060625,-0.16368732199640976,3.753409627533988,-3.75638400014075,0.425769506,0,Bon Homme County,SD,GTE Bachelor's,MAINLINE CHRISTIAN,0.24824624100000003,0.28274874699999997,0.38482462500000003,NATIVE AMERICAN ,NATIVE AMERICAN 
376140,0.052000000000000005,70074.0,2.100056965921455,0.107,0.04794799575,0.07313407121,2.0599387229269412,-0.09923418345386431,-0.8099989190055144,0.8204069538742342,0.484689637,1,Essex County,MA,Some College,MAINLINE CHRISTIAN,0.220230064,0.307343794,0.38933152,BLACK ,BLACK 
6932,0.079,28171.0,-1.0883197295873215,0.353,0.1223220792,0.2042725989,-0.24458152335593453,-0.12564375316662968,-1.3132314943120018,1.325115282076612,0.355250346,1,Phillips County,AR,LT High School,MAINLINE CHRISTIAN,0.22123712399999998,0.361195101,0.333521243,WHITE ,WHITE 
4594,0.023,81209.0,1.8639133793568585,0.086,0.07592164497,0.1237384818,-0.29376727309327577,0.43149292643390574,1.6476038046362032,-1.6444028038792038,0.3581787,0,McKenzie County,ND,GTE Bachelor's,CATHOLIC,0.14876033,0.40916887700000004,0.41158584200000004,NATIVE AMERICAN ,NATIVE AMERICAN 
80273,0.075,64257.0,1.5767543631780838,0.161,0.070488042,0.06441660781,0.5240955585787108,-0.15702551913501706,-0.2148662333349398,0.22352901396653066,0.29281113,1,Santa Cruz County,CA,High School,OTHER,0.20538691,0.35091885300000003,0.36856638500000005,ASIAN ,NATIVE AMERICAN 
22691,0.049,52411.0,0.4032241712973035,0.11199999999999999,0.045854519280000006,0.06716802308,-0.1728713388976741,-0.06582332268998416,0.21850582431891014,-0.2111139273710588,0.522340646,0,Polk County,WI,GTE Bachelor's,CATHOLIC,0.25160562500000005,0.285674823,0.361639925,MULTI ,NATIVE AMERICAN 
8215,0.06,33127.0,-0.814133709255451,0.22,0.09915809167,0.19684057370000002,-0.24807950321969946,-0.09035787301643827,-0.35169515515693084,0.3607591929557394,0.406361298,0,Polk County,AR,LT High School,MAINLINE CHRISTIAN,0.24624060199999998,0.305995252,0.331667987,MULTI ,NATIVE AMERICAN 
7529,0.048,45269.0,-0.9144114609369279,0.15,0.07606982311,0.1132120632,-0.25873316791892875,-0.25383188215807767,-0.4855394411385742,0.4949959835214024,0.418138398,0,Simpson County,KY,LT High School,MAINLINE CHRISTIAN,0.211207375,0.323392204,0.38231700600000007,BLACK ,BLACK 
24509,0.055999999999999994,34395.0,-0.5832494453314911,0.304,0.17816226749999997,0.1849839946,-0.12171777583058017,-0.15827640254176228,0.0926675655933862,-0.08490664210822023,0.412873555,1,Jackson County,IL,High School,NON-CATHOLIC CHRISTIAN,0.179289782,0.408072504,0.346821198,BLACK ,BLACK 
18713,0.046,45292.0,-0.05819373504124056,0.157,0.06220627621,0.09770427592000001,-0.1852660072733891,-0.2033578226892426,-0.42414359083595754,0.43342008703671314,0.467182624,0,Des Moines County,IA,GTE Bachelor's,MAINLINE CHRISTIAN,0.24291598999999997,0.309174884,0.358781675,BLACK ,BLACK 
1636,0.036000000000000004,45771.0,0.18881911831400586,0.11699999999999999,0.02735644637,0.0125284738,-0.30187811407418824,-0.0668679017352829,0.12388063717568776,-0.11621124747239278,0.443480618,0,Kimball County,NE,GTE Bachelor's,CATHOLIC,0.285985363,0.29032258,0.324207103,MULTI ,NATIVE AMERICAN 
10685,0.05,48497.0,0.40936004771137985,0.13,0.048077357550000005,0.02369548777,-0.24282454716865534,-0.15864461665523008,-0.26717219081806404,0.275988361098921,0.477990516,0,Rockbridge County,VA,Some College,NON-CATHOLIC CHRISTIAN,0.285273329,0.237809789,0.348170352,BLACK ,BLACK 
140145,0.053,76856.0,1.5886754944968609,0.069,0.026426608909999996,0.02683466626,0.6722501796944094,-0.1560749522037952,-0.10734753670685486,0.11569501376769187,0.455988911,0,McHenry County,IL,High School,MAINLINE CHRISTIAN,0.19697536599999999,0.32319265599999997,0.40324978899999997,ASIAN ,BLACK 
53727,0.078,43661.0,-0.05135661560841259,0.147,0.08081577870000001,0.12419498400000001,0.25205494924687716,0.6891487937472925,-0.4696951003233365,0.4791051784409568,0.299259746,0,Shasta County,CA,GTE Bachelor's,OTHER MISC,0.24504130100000002,0.295338462,0.35737162499999997,MULTI ,NATIVE AMERICAN 
20075,0.053,41955.0,-0.6821247109754648,0.155,0.09661371966999999,0.16201282679999998,-0.15607784104944372,-0.2124769977547006,0.8524884220567918,-0.8469557085172951,0.409819332,0,Henry County,IN,GTE Bachelor's,OTHER MISC,0.228008574,0.284352352,0.38824129800000007,BLACK ,BLACK 
11659,0.059000000000000004,34425.0,-0.7063175951223946,0.239,0.09653137648,0.1659200551,-0.22850359399125061,-0.16439502429959962,-0.3497033519071772,0.3587615486504642,0.435410987,0,Geneva County,AL,LT High School,MAINLINE CHRISTIAN,0.232512977,0.291966986,0.368039735,BLACK ,BLACK 
24463,0.05,52410.0,0.2919018420704891,0.12,0.048108915599999996,0.06086676851,-0.122161811630638,-0.18623717213679628,-0.0983711530229803,0.1066923064218296,0.415070329,0,Genesee County,NY,GTE Bachelor's,MAINLINE CHRISTIAN,0.239153673,0.293092624,0.38016865499999997,BLACK ,BLACK 
44699,0.057,39449.0,-0.4726283591234283,0.222,0.1197200449,0.1315206081,0.061815956692603945,-0.2121949614124699,-0.7877494585085246,0.7980922458011328,0.382526615,0,Delaware County,IN,GTE Bachelor's,CATHOLIC,0.200587067,0.38766131400000003,0.330948551,BLACK ,BLACK 
13351,0.075,41017.0,-0.7164856188942925,0.177,0.08808230595,0.14792966529999999,-0.20000863473574085,-0.06235270881197908,-0.2901091149944741,0.29899254887061166,0.376020954,0,Jasper County,TX,LT High School,CATHOLIC,0.228045963,0.32031205999999995,0.355320228,BLACK ,BLACK 
39970,0.079,32683.0,-0.8369241073648775,0.301,0.11303618330000001,0.2018435252,-0.047713938822380716,-0.0703750758798734,-0.8312178609762285,0.8416881213776296,0.476695926,0,St. Landry Parish,LA,Some College,NON-CATHOLIC CHRISTIAN,0.20291479899999998,0.360151703,0.36335989,BLACK ,BLACK 
15743,0.08,33521.0,-0.8760184056602786,0.256,0.1353845258,0.2461217573,-0.20166977585825935,-0.08390759741171858,-0.9400413485032151,0.9508307388352696,0.458738854,0,Bladen County,NC,LT High School,MAINLINE CHRISTIAN,0.24788740599999998,0.294801563,0.35235153599999997,BLACK ,BLACK 
24676,0.073,46073.0,-0.43826745120460053,0.185,0.07014876376,0.1092914665,-0.12923124490781773,-0.24793784489497955,-0.43364757761938844,0.4429519447027217,0.413610459,0,Lee County,NC,GTE Bachelor's,NON-CATHOLIC CHRISTIAN,0.203302045,0.338887026,0.381930941,BLACK ,BLACK 
150543,0.05,50745.0,1.0071697211971076,0.166,0.09007890475,0.1130724343,0.5407229423146893,-0.23779759381274201,-0.946760592870417,0.9575696876986025,0.500222627,1,Durham County,NC,High School,MAINLINE CHRISTIAN,0.170671736,0.32759376900000003,0.449108164,BLACK ,BLACK 
31974,0.055999999999999994,43374.0,-0.27347534179797767,0.19399999999999998,0.07081792421000001,0.127930987,-0.04922813284559951,-0.19724181237901847,-0.9702669131720632,0.9811449413761077,0.374841735,0,Lee County,MS,GTE Bachelor's,MAINLINE CHRISTIAN,0.189519343,0.340961312,0.39384525100000006,BLACK ,BLACK 
16382,0.048,41035.0,-0.25945048142294597,0.158,0.052334286099999995,0.05323462013,-0.21579586440398404,0.13971588460583545,-0.4208757463172792,0.4301426594122312,0.546230536,0,Franklin County,ME,GTE Bachelor's,MAINLINE CHRISTIAN,0.262512087,0.284985496,0.350238406,MULTI ,NATIVE AMERICAN 
17886,0.057,42967.0,-0.08396441598036138,0.155,0.06863256193,0.09287072243000001,-0.1701783735778989,-0.08281078941415489,-0.5974146770644219,0.6071992987717933,0.401202306,0,Stephens County,OK,GTE Bachelor's,MAINLINE CHRISTIAN,0.233305668,0.311993897,0.362351675,NATIVE AMERICAN ,NATIVE AMERICAN 
7952,0.051,41688.0,-0.6018323853284081,0.159,0.07549108492,0.08257830701999999,-0.2606754252314119,-0.16785258093953845,-0.14536858385342744,0.15382755940062476,0.471872775,0,Gem County,ID,GTE Bachelor's,OTHER,0.25878234,0.296700689,0.32821030200000006,MULTI ,NATIVE AMERICAN 
5211,0.035,52623.0,-0.6567046515457198,0.129,0.05222079176,0.08140120968,-0.2741434463324466,1.4674829205326756,0.22410726321419652,-0.2167317927460218,0.412099644,0,Millard County,UT,GTE Bachelor's,CHRISTIAN GENERIC,0.210517991,0.398181099,0.315460656,NATIVE AMERICAN ,NATIVE AMERICAN 
5499,0.031,50545.0,-1.1153175858092574,0.10800000000000001,0.03408913213,0.04805956679,-0.2732394022215375,-0.14105129408478606,0.2869700216384354,-0.2797788991285193,0.420605782,0,Franklin County,ID,GTE Bachelor's,CATHOLIC,0.179899036,0.409285605,0.335169038,MULTI ,NATIVE AMERICAN 
200524,0.035,73098.0,1.3416626411416144,0.078,0.03130857648,0.03414223683,1.036164671110151,-0.01933172083135052,-0.41443519734269973,0.42368322322870144,0.394333293,0,Williamson County,TX,High School,MAINLINE CHRISTIAN,0.155232697,0.344318939,0.438113797,BLACK ,BLACK 
140753,0.047,69228.0,1.140405894759909,0.134,0.05520378157,0.08796866256,0.8768676264649437,-0.09657834123119227,0.021248700650632654,-0.013278338027519323,0.372710494,0,Orange County,NY,GTE Bachelor's,OTHER,0.187264827,0.361718747,0.381411741,BLACK ,BLACK 
118405,0.053,62116.0,1.1342700183458325,0.174,0.07684971922,0.08299971923999999,1.0400491857351175,0.6739136083716104,0.026970960204389088,-0.01901737837314391,0.266216845,1,Santa Barbara County,CA,LT High School,OTHER,0.18675537200000003,0.388008157,0.360283653,ASIAN ,NATIVE AMERICAN 
2613,0.024,49517.0,0.6258688297509323,0.107,0.061608557839999994,0.1152450091,-0.2973834495369122,-0.16543176900205864,-0.3009173059496633,0.30983243534768107,0.506101104,0,Thayer County,NE,GTE Bachelor's,CATHOLIC,0.28801084699999996,0.29401510799999997,0.30486151499999997,MULTI ,BLACK 
793,0.026000000000000002,46051.0,0.7191341512448933,0.15,0.02241503977,0.0,-0.3092094965283805,-0.051379405941115834,0.48974450168921074,-0.48314802475836244,0.574221579,0,Rock County,NE,GTE Bachelor's,CATHOLIC,0.321506155,0.25778421500000004,0.309196235,NATIVE AMERICAN ,NATIVE AMERICAN 
59620,0.05,42029.0,-0.19546205596186367,0.182,0.09126012010000001,0.1491140944,0.12782076029544506,-0.21046618309250054,-0.7057970360460646,0.7158994940541454,0.438514552,0,Clark County,OH,GTE Bachelor's,MAINLINE CHRISTIAN,0.230312079,0.313984363,0.361609014,BLACK ,BLACK 
109582,0.095,50917.0,-0.40793869064359445,0.18100000000000002,0.08901331145000001,0.1336311942,1.3293369122217153,0.07996857466236085,-0.2580770625871452,0.2668665609821135,0.203537226,0,Stanislaus County,CA,LT High School,OTHER MISC,0.172141653,0.37219440300000006,0.392739065,ASIAN ,BLACK 
75394,0.038,51573.0,0.3062773239548966,0.179,0.1267145141,0.046674979219999996,0.17783708059404554,-0.02494111030460475,1.1360988730838215,-1.1313978603620916,0.469510524,1,Centre County,PA,Some College,MAINLINE CHRISTIAN,0.173383984,0.39788890200000004,0.364385353,ASIAN ,BLACK 
2973,0.028999999999999998,55758.0,0.281909129053279,0.113,0.03413240197,0.0447761194,-0.2931858737003943,-0.1658078174583662,0.42313869489383976,-0.4163468933415621,0.471231574,0,Clay County,NE,GTE Bachelor's,CATHOLIC,0.249326359,0.313044856,0.334759867,NATIVE AMERICAN ,NATIVE AMERICAN 
19554,0.045,52978.0,-0.1139425550319917,0.14400000000000002,0.07241942064,0.1224398931,-0.17137631188740743,-0.0784078887382207,0.14320905402799589,-0.1355963458046789,0.429295923,0,Monroe County,WI,GTE Bachelor's,MAINLINE CHRISTIAN,0.221958771,0.328020372,0.37091922899999996,BLACK ,NATIVE AMERICAN 
372277,0.061,60387.0,1.5318748099779822,0.13,0.059109232389999995,0.08825646271,2.4411003314974473,-0.09046233092096817,-0.8157920371449232,0.8262170606016066,0.433147172,1,New Haven County,CT,Some College,MAINLINE CHRISTIAN,0.218466031,0.305190408,0.39529361199999996,BLACK ,BLACK 
53660,0.055999999999999994,44730.0,-0.3518392491434675,0.16699999999999998,0.08215842818,0.1229554627,0.1064271793387019,-0.19731232146457617,-0.09422700895075403,0.1025360094546658,0.413650625,0,Madison County,IN,GTE Bachelor's,MAINLINE CHRISTIAN,0.21815715,0.30661486299999996,0.38738697099999997,BLACK ,BLACK 
6688,0.066,33789.0,-1.211387879378225,0.24100000000000002,0.1177001806,0.18053333330000002,-0.25959887800393355,-0.23251463529114363,-0.5709197040981491,0.5806266280669398,0.394758588,0,Rockcastle County,KY,Some College,MAINLINE CHRISTIAN,0.21992680900000003,0.28998937500000005,0.39068587000000005,MULTI ,NATIVE AMERICAN 
12039,0.052000000000000005,40667.0,-0.47525802044374676,0.151,0.08560458833000001,0.1415216827,-0.245862518721569,-0.22966815739270457,-0.8042639319860535,0.814655148739026,0.540665559,0,Union County,GA,GTE Bachelor's,CATHOLIC,0.31957605400000005,0.215116541,0.289441775,MULTI ,BLACK 
2824,0.034,48645.0,0.5636335118367289,0.11199999999999999,0.03090727817,0.05667412379,-0.2937257445652128,-0.1277799173142656,0.5651268438772009,-0.5587514291653751,0.449538364,0,Mitchell County,KS,GTE Bachelor's,MAINLINE CHRISTIAN,0.26472461,0.315663802,0.311206623,MULTI ,NATIVE AMERICAN 
21513,0.065,51958.0,-0.05521345221154632,0.158,0.05880805768,0.09877441379,-0.10706778893083042,-0.13070996153632855,-0.009109825415246546,0.0171692158258186,0.31938774,0,San Patricio County,TX,LT High School,NON-CATHOLIC CHRISTIAN,0.184539099,0.36063067,0.377971111,BLACK ,BLACK 
264168,0.052000000000000005,74576.0,2.0709553806432646,0.085,0.033470793049999996,0.046370827239999995,1.266935507053876,-0.030088273550314296,-0.6107397920617779,0.6205634902876677,0.517577631,1,Plymouth County,MA,Some College,MAINLINE CHRISTIAN,0.226251145,0.301924204,0.379372366,BLACK ,BLACK 
3792,0.059000000000000004,47092.0,-0.03575395844118979,0.132,0.093933197,0.02929155313,-0.28998498253738747,-0.20033376635310277,1.3502633968835867,-1.3461904315731372,0.539249147,0,Schuyler County,IL,GTE Bachelor's,OTHER CHRISTIAN,0.26023890699999996,0.2600967,0.384385666,BLACK ,BLACK 
12315,0.114,36437.0,-0.5981508594799623,0.20199999999999999,0.0844121048,0.1051554828,-0.19670871400581466,-0.196602007713773,-0.24763580176021838,0.2563946806729469,0.354827556,0,Logan County,WV,LT High School,PENTECOSTAL / CHARISMATIC,0.243380298,0.274238626,0.37738784599999997,BLACK ,BLACK 
9693,0.036000000000000004,52791.0,0.4907042378865639,0.121,0.043013907629999994,0.02835051546,-0.2536634929930886,-0.16253567359896787,-0.4450301744469509,0.4543679215240641,0.522533693,0,Poweshiek County,IA,GTE Bachelor's,CATHOLIC,0.245768195,0.34420485100000003,0.317789757,BLACK ,BLACK 
